"","UID","iso2","iso3","code3","FIPS","Admin2","Province_State","Country_Region","Lat","Long_","Combined_Key","X1.22.20","X1.23.20","X1.24.20","X1.25.20","X1.26.20","X1.27.20","X1.28.20","X1.29.20","X1.30.20","X1.31.20","X2.1.20","X2.2.20","X2.3.20","X2.4.20","X2.5.20","X2.6.20","X2.7.20","X2.8.20","X2.9.20","X2.10.20","X2.11.20","X2.12.20","X2.13.20","X2.14.20","X2.15.20","X2.16.20","X2.17.20","X2.18.20","X2.19.20","X2.20.20","X2.21.20","X2.22.20","X2.23.20","X2.24.20","X2.25.20","X2.26.20","X2.27.20","X2.28.20","X2.29.20","X3.1.20","X3.2.20","X3.3.20","X3.4.20","X3.5.20","X3.6.20","X3.7.20","X3.8.20","X3.9.20","X3.10.20","X3.11.20","X3.12.20","X3.13.20","X3.14.20","X3.15.20","X3.16.20","X3.17.20","X3.18.20","X3.19.20","X3.20.20","X3.21.20","X3.22.20","X3.23.20","X3.24.20","X3.25.20","X3.26.20","X3.27.20","X3.28.20","X3.29.20","X3.30.20","X3.31.20","X4.1.20","X4.2.20","X4.3.20","X4.4.20","X4.5.20","X4.6.20","X4.7.20","X4.8.20","X4.9.20","X4.10.20","X4.11.20","X4.12.20","X4.13.20","X4.14.20","X4.15.20","X4.16.20","X4.17.20","X4.18.20","X4.19.20","X4.20.20","X4.21.20","X4.22.20","X4.23.20","X4.24.20","X4.25.20","X4.26.20","X4.27.20","X4.28.20","X4.29.20","X4.30.20","X5.1.20","X5.2.20","X5.3.20","X5.4.20","X5.5.20","X5.6.20","X5.7.20","X5.8.20","X5.9.20","X5.10.20","X5.11.20","X5.12.20","X5.13.20","X5.14.20","X5.15.20","X5.16.20","X5.17.20","X5.18.20","X5.19.20","X5.20.20","X5.21.20","X5.22.20","X5.23.20","X5.24.20","X5.25.20","X5.26.20","X5.27.20","X5.28.20","X5.29.20","X5.30.20","X5.31.20","X6.1.20","X6.2.20","X6.3.20","X6.4.20","X6.5.20","X6.6.20","X6.7.20","X6.8.20","X6.9.20","X6.10.20","X6.11.20","X6.12.20","X6.13.20","X6.14.20","X6.15.20","X6.16.20","X6.17.20","X6.18.20","X6.19.20","X6.20.20","X6.21.20","X6.22.20","X6.23.20","X6.24.20","X6.25.20","X6.26.20","X6.27.20","X6.28.20","X6.29.20","X6.30.20","X7.1.20","X7.2.20","X7.3.20","X7.4.20","X7.5.20","X7.6.20","X7.7.20","X7.8.20","X7.9.20","X7.10.20","X7.11.20","X7.12.20","X7.13.20","X7.14.20","X7.15.20","X7.16.20","X7.17.20","X7.18.20","X7.19.20","X7.20.20","X7.21.20","X7.22.20","X7.23.20","X7.24.20","X7.25.20","X7.26.20","X7.27.20","X7.28.20","X7.29.20","X7.30.20","X7.31.20","X8.1.20","X8.2.20","X8.3.20","X8.4.20","X8.5.20","X8.6.20","X8.7.20","X8.8.20","X8.9.20","X8.10.20","X8.11.20","X8.12.20","X8.13.20","X8.14.20","X8.15.20","X8.16.20","X8.17.20","X8.18.20","X8.19.20","X8.20.20","X8.21.20","X8.22.20","X8.23.20","X8.24.20","X8.25.20","X8.26.20","X8.27.20","X8.28.20","X8.29.20","X8.30.20","X8.31.20","X9.1.20","X9.2.20","X9.3.20","X9.4.20"
"2709",84048021,"US","USA",840,48021,"Bastrop","Texas","US",30.10370699,-97.31206354,"Bastrop, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,5,6,6,8,10,10,10,10,11,15,17,18,23,26,26,27,27,32,38,42,42,44,44,49,51,53,57,57,58,59,59,67,73,82,83,86,89,98,100,107,106,108,109,110,117,120,125,128,132,132,132,148,152,161,161,161,177,182,184,190,196,196,204,211,212,220,231,240,245,250,255,255,270,279,285,288,293,295,295,313,338,346,338,340,340,363,369,373,386,407,415,417,439,442,446,458,457,468,468,522,522,619,659,689,727,734,735,800,862,878,952,952,1001,1034,1046,1056,1110,1142,1190,1190,1195,1269,1273,1277,1289,1296,1296,1296,1302,1313,1344,1350,1358,1363,1365,1375,1390,1409,1421,1435,1448,1452,1469,1477,1501,1513,1522,1531,1536,1542,1561,1571,1573,1579,1580,1582,1596,1608,1616,1633
"2710",84048023,"US","USA",840,48023,"Baylor","Texas","US",33.61640794,-99.21352901,"Baylor, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,5,5,5,5,5,5,6,7,7,7,7,8,8,9,11,11,11,12,12,13,13,13,13,13,13,13,13,12,12,12,12,13,13,13,15,16,16,16,15,15,15,15
"2711",84048025,"US","USA",840,48025,"Bee","Texas","US",28.41761668,-97.74215593,"Bee, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3,3,5,5,5,5,5,5,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,8,8,8,9,9,9,9,9,9,9,9,9,10,11,11,18,22,22,22,24,26,27,31,31,31,31,32,32,32,33,34,36,36,36,36,38,39,43,43,46,46,47,51,55,59,69,85,91,98,135,133,135,146,146,152,173,176,188,218,220,232,268,268,285,369,369,400,399,417,461,482,498,511,511,626,669,696,704,885,1073,1089,1207,1246,1277,1303,1344,1374,1382,1387,1412,1429,1438,1450,1456,1469,1473,1489,1490,1496,1516,1591,1591,1605,1614,1621,1643,1792
"2712",84048027,"US","USA",840,48027,"Bell","Texas","US",31.03736027,-97.4785025,"Bell, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,6,7,8,10,16,18,19,20,25,28,28,36,44,46,51,51,58,58,68,71,74,84,84,91,101,101,107,110,115,124,126,126,126,135,145,153,161,165,165,165,173,180,189,189,193,194,194,210,210,213,218,220,220,220,223,231,237,242,248,248,248,260,267,282,282,282,298,298,298,329,335,335,356,362,378,391,411,423,432,446,446,446,473,507,530,574,605,629,629,651,672,722,769,818,822,822,875,925,1009,1077,1128,1128,1128,1187,1315,1394,1480,1523,1523,1523,1626,1734,1852,1992,2083,2083,2083,2243,2396,2481,2567,2640,2640,2640,2788,2875,2931,2990,2990,2990,3078,3142,3231,3375,3467,3496,3496,3496,3598,3680,3733,3785,3831,3831,3831,3957,4036,4071,4195,4281,4281,4281,4369,4423,4452,4501,4534,4534,4534,4636,4679,4706,4747,4768,4768,4768,4858,4896,4942,4974
"2713",84048029,"US","USA",840,48029,"Bexar","Texas","US",29.44928723,-98.52019748,"Bexar, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,11,29,29,39,46,57,69,69,84,113,125,140,157,168,207,229,254,342,384,410,456,503,554,615,665,723,772,794,815,890,918,959,992,1015,1029,1080,1167,1334,1334,1334,1334,1275,1307,1374,1374,1477,1585,1585,1652,1677,1761,1805,1805,1835,1901,1901,1942,1976,1976,2120,2120,2120,2278,2278,2322,2371,2392,2418,2418,2449,2449,2583,2583,2636,2825,2830,2839,2882,2882,3018,3143,3143,3311,3333,3513,3648,3840,4012,4242,4393,4437,4876,5142,5550,5962,6344,6882,7156,7467,7814,8452,8857,10147,10797,10797,12504,12504,12878,14212,14553,15102,15880,16725,17679,18602,18602,19648,20213,21067,21067,27047,27525,28633,30835,31316,31316,33555,34663,34932,35690,35690,36438,36438,38930,40253,40803,40803,41082,41138,41274,41614,41939,42299,42531,42783,42959,43164,43455,43673,43823,43993,44052,44122,44265,44456,44642,44814,44814,45255,45364,45488,45622,45811,46083,46291,46401,46441,46663,46913,47070,47184
"2714",84048031,"US","USA",840,48031,"Blanco","Texas","US",30.26640707,-98.3999852,"Blanco, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,8,8,8,8,8,8,10,11,11,11,11,11,11,11,11,11,12,12,11,11,11,11,11,11,12,13,14,14,14,22,24,27,27,26,26,26,27,27,27,29,31,31,31,31,31,49,50,49,49,49,49,49,57,67,68,68,73,76,76,76,78,80,85,85,85,91,92,93,96,98,98,98,98,98,98,98,98,98,98,114,114,114,115,115,116,126,127,128,128,128,127,127,127,122,124,124,124,124,124,125,127,129,129,132
"2715",84048033,"US","USA",840,48033,"Borden","Texas","US",32.74363984,-101.4316509,"Borden, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2716",84048035,"US","USA",840,48035,"Bosque","Texas","US",31.89978581,-97.63613524,"Bosque, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,10,10,10,10,10,10,10,13,13,14,15,16,16,16,18,18,33,36,37,41,41,41,41,43,46,56,56,64,75,76,83,95,96,103,103,103,108,111,112,121,125,125,128,135,136,152,155,161,161,162,166,174,178,179,179,180,180,181,188,193,194,196,197,197,200,206,209,211,215,216,216,222,229,232,240
"2717",84048037,"US","USA",840,48037,"Bowie","Texas","US",33.44626922,-94.41834132,"Bowie, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,9,9,9,10,17,17,14,17,20,23,29,30,32,32,32,37,45,53,56,57,57,64,66,66,67,67,68,68,69,69,70,74,76,76,76,79,76,76,76,76,76,76,80,82,120,122,130,133,133,137,174,176,176,176,153,153,153,156,189,189,197,265,267,270,287,296,301,312,336,336,351,358,363,367,370,373,372,377,381,384,394,398,400,400,404,406,413,415,418,418,430,427,438,439,444,449,458,461,462,467,471,484,496,504,517,533,536,558,567,596,610,626,630,649,661,677,689,679,681,690,693,693,693,708,708,708,706,708,707,764,764,764,764,762,775,774,774,790,790,791,811,812,812,859,859,859,860,860,914,914,914,970,970,969,969,969,968,1013
"2718",84048039,"US","USA",840,48039,"Brazoria","Texas","US",29.18757369,-95.44563172,"Brazoria, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,4,10,14,14,16,28,28,39,39,61,61,68,95,95,109,123,144,144,167,173,173,184,199,216,225,237,250,259,272,285,302,304,315,333,345,392,417,417,445,449,464,476,485,509,537,542,551,566,588,588,613,644,656,661,673,686,710,712,721,727,767,786,795,805,805,825,835,838,843,853,861,861,894,907,917,929,941,957,967,990,990,990,770,770,790,813,813,850,864,1495,1525,1558,1609,1669,1728,1762,1814,1838,1913,1986,2064,2161,2217,2269,2336,2438,2516,2626,2715,2829,2925,3036,3146,3272,3358,3458,3550,3834,3988,4190,4359,4545,4675,4767,4896,5068,5177,5277,5299,5443,5573,5896,6032,6218,6384,6534,6534,6732,6732,6887,6988,7090,7215,7357,7481,7591,7591,7789,7917,8025,8148,8233,8303,8367,8438,8514,8605,8662,8662,8824,8886,8981,9093,9220,9309,9389,9419,9592,9591,9670
"2719",84048041,"US","USA",840,48041,"Brazos","Texas","US",30.6636448,-96.30205577,"Brazos, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,6,10,12,12,16,21,28,31,40,44,46,53,63,68,72,75,94,94,97,108,108,116,134,134,143,143,149,151,164,169,169,170,170,173,177,181,181,181,182,182,188,193,202,208,208,208,209,219,232,256,256,265,271,278,287,301,305,312,318,325,333,341,362,362,362,436,438,441,444,455,455,470,477,483,487,501,517,532,565,605,626,634,665,684,710,721,781,803,821,880,1025,1095,1163,1225,1244,1260,1305,1377,1493,1720,1720,1822,1943,2127,2228,2228,2331,2401,2484,2532,2626,2704,2804,2901,2961,3006,3066,3120,3200,3253,3313,3373,3397,3407,3442,3522,3571,3635,3688,3724,3747,3781,3813,3850,3877,3877,3922,3936,3973,3997,4024,4040,4055,4069,4092,4107,4147,4158,4173,4185,4192,4206,4225,4251,4275,4311,4352,4390,4433,4481,4550,4613,4663,4703,4719,4772,4872,4975,5100
"2720",84048043,"US","USA",840,48043,"Brewster","Texas","US",29.81008251,-103.2520326,"Brewster, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,11,13,18,22,24,24,24,39,45,61,76,85,85,85,85,130,136,142,143,143,143,143,146,147,148,150,150,150,150,153,159,160,160,161,161,161,162,162,164,164,176,176,176,177,177,180,180,181,181,184,186,186,186,188,188,188,188,187,187,187,187,187,187,187,187,187,187,187,189,189,189,188,189,189,191,191,191,191,192,203,203,203
"2721",84048045,"US","USA",840,48045,"Briscoe","Texas","US",34.53026962,-101.2084947,"Briscoe, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,7,7,7,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"2722",84048047,"US","USA",840,48047,"Brooks","Texas","US",27.03103197,-98.21808402,"Brooks, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,9,9,10,11,18,29,35,37,41,41,41,45,53,53,55,56,56,56,57,57,58,65,76,77,79,80,81,84,85,85,87,91,94,95,99,99,113,113,135,135,143,144,145,147,148,151,152,167,182,190,190,197,197,197,199,209,209,215,215,218,239,251,269
"2723",84048049,"US","USA",840,48049,"Brown","Texas","US",31.77430356,-98.99907113,"Brown, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,6,6,6,6,8,8,10,10,11,11,11,12,12,12,13,13,13,13,17,17,17,17,28,34,34,36,36,36,36,36,38,38,38,38,38,38,38,38,51,51,51,51,51,51,51,55,55,55,55,56,56,57,57,57,57,58,58,58,59,59,59,59,59,59,59,60,60,60,60,60,60,60,61,61,61,62,62,62,62,65,65,68,68,68,68,73,77,77,87,99,99,99,99,99,117,156,156,171,171,171,237,240,248,269,273,273,273,289,299,303,311,311,311,311,331,343,348,351,351,351,351,356,356,380,388,391,391,391,398,402,403,502,408,408,408,419,427,427,428,435,435,435,447,461,462,466,470,470,470,480,483,488,491
"2724",84048051,"US","USA",840,48051,"Burleson","Texas","US",30.49273808,-96.62158484,"Burleson, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,5,5,5,6,6,6,6,6,8,8,9,9,9,9,9,10,11,11,11,11,11,12,12,12,13,14,14,14,14,14,14,15,15,15,15,16,16,17,17,18,18,18,20,20,20,20,20,22,22,22,22,23,23,24,24,25,25,26,28,29,32,32,32,35,39,39,40,41,41,41,45,48,53,53,54,55,60,67,67,68,69,70,74,76,76,83,84,86,87,87,93,93,120,131,134,148,151,152,154,156,160,182,182,184,196,197,201,212,217,217,217,219,226,228,228,229,231,231,231,232,235,236,240,240,242,242,248,247,248,248,248,250,251,257,265,266,267,275,275,275,275,275,277,275,276,287,288,292,293,293,296
"2725",84048053,"US","USA",840,48053,"Burnet","Texas","US",30.78801353,-98.181887,"Burnet, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,5,5,5,6,6,6,6,6,7,7,8,8,8,9,13,13,14,14,14,14,15,15,16,19,19,20,20,23,24,24,24,25,26,26,26,28,28,28,28,28,28,28,28,28,29,29,29,29,29,29,30,32,32,36,37,38,39,45,49,49,51,54,54,55,55,56,56,61,62,62,62,66,75,79,80,80,89,97,100,100,115,116,117,129,129,135,141,143,145,145,181,181,203,215,217,230,238,239,256,278,287,320,320,328,331,345,361,379,387,395,397,507,524,533,536,539,542,542,542,544,544,552,551,552,557,563,567,571,577,572,574,576,577,578,586,595,593,603,604,605,630,628,637,637,664,665,666,670,675,669,664
"2726",84048055,"US","USA",840,48055,"Caldwell","Texas","US",29.83668859,-97.61814775,"Caldwell, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,3,3,4,5,5,5,6,6,6,6,6,6,7,7,7,7,8,9,9,10,10,10,11,11,11,11,14,14,20,20,21,23,24,25,25,26,27,30,31,33,33,35,36,36,36,39,39,41,41,41,50,50,51,52,57,57,64,65,66,67,73,73,74,76,77,77,79,81,85,87,95,147,147,157,170,190,197,208,216,226,275,286,286,297,303,307,332,336,346,377,383,437,437,449,449,539,580,604,645,652,667,710,749,772,820,820,835,841,870,904,941,965,993,997,999,1043,1053,1056,1064,1070,1070,1071,1080,1096,1118,1122,1136,1145,1149,1158,1163,1171,1171,1175,1179,1183,1189,1195,1195,1198,1208,1210,1210,1217,1226,1230,1232,1232,1225,1229,1236,1248,1255,1281
"2727",84048057,"US","USA",840,48057,"Calhoun","Texas","US",28.47048236,-96.61633945,"Calhoun, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,5,6,7,7,8,8,8,11,12,12,12,13,14,14,15,15,19,19,19,21,21,21,21,21,22,23,23,26,26,29,30,30,30,30,31,32,33,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,38,39,39,41,42,45,46,46,46,46,46,46,46,52,55,55,55,56,58,69,69,72,72,72,74,90,94,96,97,97,97,110,113,126,143,153,154,154,164,177,183,190,212,217,217,258,277,322,373,393,393,393,432,439,453,453,453,453,453,493,511,526,529,544,544,544,546,547,551,552,555,555,555,558,562,565,579,579,579,579,586,589,589,591,603,603,603,607,611,614,614
"2728",84048059,"US","USA",840,48059,"Callahan","Texas","US",32.29760619,-99.37326312,"Callahan, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,5,6,6,6,6,6,7,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,12,12,13,13,13,13,13,13,13,13,13,13,13,16,16,16,16,16,16,16,17,17,18,19,19,19,24,25,25,26,27,27,27,28,28,30,31,32,32,32,36,37,37,38,38,38,38,38,38,38,40,41,41,41,43,46,46,46,46,46,46,47,48,51,51,52,52,52,56,56,56,56,57,57,57,60,62,64,87,88,88,88,70,71,72,73
"2729",84048061,"US","USA",840,48061,"Cameron","Texas","US",26.14524221,-97.48140372,"Cameron, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,6,6,6,7,10,13,13,20,20,26,26,37,55,62,77,87,101,108,118,147,159,195,195,216,239,254,270,279,298,298,310,321,333,344,354,366,366,376,387,401,412,421,432,432,443,454,469,483,494,512,512,527,544,569,582,619,619,619,635,649,664,664,698,698,698,698,711,731,743,754,764,764,776,799,820,841,863,892,892,919,951,990,1031,1081,1138,1138,1178,1236,1301,1371,1454,1546,1546,1647,1758,1881,1972,2085,2183,2183,2296,2399,2510,2611,2692,2779,2779,2880,2997,3246,3246,3496,3854,3854,4175,4590,4905,5240,5565,5891,5891,6213,6520,6854,7162,7846,7827,7827,8201,8777,9424,10155,10971,10971,13516,14781,15564,15865,15865,16290,16290,16590,16906,17069,17316,17618,17816,17816,18005,18170,18338,18559,18874,19001,19225,19225,19862,20335,20739,20739,20853,20853,20959,21048,21211,21342,21460
"2730",84048063,"US","USA",840,48063,"Camp","Texas","US",32.97195142,-94.97790104,"Camp, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3,3,3,3,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,11,13,16,21,21,24,26,29,32,32,32,42,44,51,58,74,74,82,83,84,84,84,85,87,91,92,92,95,95,98,98,105,106,108,109,109,109,109,110,110,110,110,113,113,116,117,117,117,117,118,120,122,123,123,123,126,128,130,130,131,137,142,144,144,152,162,163,164,167,170,175,176,177,184,188,189,191,197,199,211,214,214,218,218,219,221,229,233,233,233,242,239,247,248,248,256,253,255,262,270,270,273,274,274,280,290,289,292,291,296,296,296,316,316,318
"2731",84048065,"US","USA",840,48065,"Carson","Texas","US",35.40365929,-101.3542669,"Carson, Texas, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,12,13,13,13,13,13,14,14,14,15,15,15,15,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
